LoanID,LoanType,LoanPurpose,EmploymentType,OriginationDate,OriginationYear,OriginationQtr,LoanAmount,InterestRate,TermYears,BranchName,Region,State,BranchManager,LoanStatus,DaysDelinquent,MonthlyPayment,AgingBucket,DelinquencyFlag,DefaultFlag,CreditScore,CreditBand,PreviousDefaults,MonthlyIncome,BureauSource,PropertyType,PropertyValue,LTV,LTV_Band,PropertyState,DTI_Ratio,AnnualInterestIncome
LN-00090,Fixed 30-Year,Purchase,Contract,2018-07-30,2018,Q3-2018,441000.0,4.26,30,Philadelphia Branch,East,PA,Robert Simmons,Current,0,2172.04,0-Current,0,0,741,Good (700-749),1,22633.0,Experian,Condo,496000.0,0.89,High (>85%),OH,0.096,18787.0
LN-00091,Fixed 30-Year,Purchase,Retired,2018-08-08,2018,Q3-2018,141000.0,6.71,30,Syracuse Branch,North,NY,Linda Perez,Current,0,910.78,0-Current,0,0,707,Good (700-749),0,5705.0,TransUnion,Single Family,176000.0,0.8,Medium (70-85%),OH,0.16,9461.0
LN-00092,Fixed 30-Year,Refinance,Contract,2020-07-13,2020,Q3-2020,707000.0,6.58,30,Charlotte Branch,South,NC,Michael Hayes,Current,0,4505.98,0-Current,0,0,777,Excellent (750+),0,25155.0,TransUnion,Condo,813000.0,0.87,High (>85%),CA,0.179,46521.0
LN-00093,Fixed 30-Year,Refinance,Salaried,2024-05-18,2024,Q2-2024,563000.0,5.61,30,Phoenix Branch,West,AZ,Rachel Torres,Current,0,3235.62,0-Current,0,0,643,Poor (<650),0,10543.0,Equifax,Multi-Family,751000.0,0.75,Medium (70-85%),NJ,0.307,31584.0
LN-00094,Fixed 15-Year,Purchase,Salaried,2020-09-09,2020,Q3-2020,297000.0,3.7,15,Tampa Branch,South,FL,Diana Foster,Current,0,2152.49,0-Current,0,0,673,Fair (650-699),0,18992.0,Experian,Condo,319000.0,0.93,High (>85%),MD,0.113,10989.0
LN-00095,Fixed 30-Year,Purchase,Retired,2018-05-14,2018,Q2-2018,645000.0,5.83,30,Albany Branch,North,NY,Sarah Mitchell,Current,0,3796.89,0-Current,0,0,668,Fair (650-699),0,10571.0,TransUnion,Townhouse,838000.0,0.77,Medium (70-85%),CA,0.359,37604.0
LN-00096,Fixed 30-Year,Purchase,Self-Employed,2020-03-21,2020,Q1-2020,271000.0,4.71,30,Phoenix Branch,West,AZ,Rachel Torres,60 DPD,89,1407.14,2-60 DPD,1,0,582,Poor (<650),0,20520.0,Experian,Multi-Family,361000.0,0.75,Medium (70-85%),OH,0.069,12764.0
LN-00097,ARM 7/1,Refinance,Retired,2019-11-11,2019,Q4-2019,758000.0,3.64,15,Atlanta Branch,South,GA,Angela Brooks,Current,0,5471.07,0-Current,0,0,723,Good (700-749),1,3835.0,Experian,Condo,824000.0,0.92,High (>85%),IL,1.427,27591.0
LN-00098,Fixed 30-Year,Purchase,Contract,2021-01-20,2021,Q1-2021,329000.0,5.46,30,Rochester Branch,North,NY,Tom Henderson,60 DPD,83,1859.78,2-60 DPD,1,0,720,Good (700-749),0,27259.0,Experian,Multi-Family,470000.0,0.7,Low (<70%),IL,0.068,17963.0
LN-00099,Fixed 15-Year,Purchase,Self-Employed,2020-10-22,2020,Q4-2020,809000.0,7.29,15,Syracuse Branch,North,NY,Linda Perez,Current,0,7403.31,0-Current,0,0,700,Good (700-749),2,24529.0,Experian,Multi-Family,1348000.0,0.6,Low (<70%),AZ,0.302,58976.0
LN-00100,Fixed 15-Year,Refinance,Self-Employed,2021-01-08,2021,Q1-2021,97000.0,7.46,15,Columbus Branch,Central,OH,Melissa Brown,30 DPD,49,897.0,1-30 DPD,1,0,681,Fair (650-699),0,21012.0,TransUnion,Multi-Family,139000.0,0.7,Low (<70%),MD,0.043,7236.0
LN-00101,Fixed 15-Year,Refinance,Contract,2022-11-21,2022,Q4-2022,831000.0,4.25,15,Chicago Branch,Central,IL,Nancy Williams,Current,0,6251.43,0-Current,0,0,586,Poor (<650),1,8370.0,TransUnion,Townhouse,1340000.0,0.62,Low (<70%),AZ,0.747,35318.0
LN-00102,Fixed 30-Year,Purchase,Contract,2019-10-21,2019,Q4-2019,353000.0,6.94,30,Las Vegas Branch,West,NV,Steven Park,Current,0,2334.31,0-Current,0,0,666,Fair (650-699),0,8219.0,TransUnion,Single Family,368000.0,0.96,High (>85%),NC,0.284,24498.0
LN-00103,ARM 5/1,Purchase,Salaried,2021-07-12,2021,Q3-2021,531000.0,5.75,15,Los Angeles Branch,West,CA,Amy Zhang,Current,0,4409.48,0-Current,0,0,672,Fair (650-699),0,21284.0,Equifax,Multi-Family,805000.0,0.66,Low (<70%),OH,0.207,30533.0
LN-00104,ARM 5/1,Purchase,Salaried,2024-02-01,2024,Q1-2024,756000.0,3.26,15,Los Angeles Branch,West,CA,Amy Zhang,Current,0,5315.85,0-Current,0,0,635,Poor (<650),0,21220.0,Experian,Condo,1303000.0,0.58,Low (<70%),AZ,0.251,24646.0
LN-00105,Fixed 30-Year,Purchase,Self-Employed,2018-07-31,2018,Q3-2018,700000.0,6.69,30,Chicago Branch,Central,IL,Nancy Williams,Current,0,4512.3,0-Current,0,0,687,Fair (650-699),0,25631.0,Experian,Single Family,921000.0,0.76,Medium (70-85%),NC,0.176,46830.0
LN-00106,ARM 5/1,Refinance,Retired,2020-09-07,2020,Q3-2020,477000.0,3.41,15,Phoenix Branch,West,AZ,Rachel Torres,Current,0,3388.95,0-Current,0,0,732,Good (700-749),0,8311.0,Equifax,Multi-Family,681000.0,0.7,Low (<70%),PA,0.408,16266.0
LN-00107,Fixed 15-Year,Purchase,Salaried,2019-04-10,2019,Q2-2019,156000.0,8.71,15,Albany Branch,North,NY,Sarah Mitchell,Current,0,1555.46,0-Current,0,0,850,Excellent (750+),0,12093.0,Equifax,Multi-Family,252000.0,0.62,Low (<70%),CA,0.129,13588.0
LN-00108,Fixed 30-Year,Purchase,Contract,2021-01-24,2021,Q1-2021,668000.0,6.05,30,Atlanta Branch,South,GA,Angela Brooks,Current,0,4026.5,0-Current,0,0,713,Good (700-749),0,22905.0,TransUnion,Multi-Family,1044000.0,0.64,Low (<70%),FL,0.176,40414.0
LN-00109,Fixed 30-Year,Refinance,Self-Employed,2023-09-13,2023,Q3-2023,199000.0,4.3,30,Charlotte Branch,South,NC,Michael Hayes,Current,0,984.79,0-Current,0,0,720,Good (700-749),0,23019.0,Equifax,Single Family,262000.0,0.76,Medium (70-85%),MA,0.043,8557.0
LN-00110,Fixed 30-Year,Purchase,Salaried,2023-09-11,2023,Q3-2023,728000.0,5.53,30,Syracuse Branch,North,NY,Linda Perez,Current,0,4147.22,0-Current,0,0,694,Fair (650-699),0,15694.0,Equifax,Townhouse,867000.0,0.84,Medium (70-85%),MD,0.264,40258.0
LN-00111,ARM 5/1,Purchase,Contract,2019-09-01,2019,Q3-2019,556000.0,6.88,15,Philadelphia Branch,East,PA,Robert Simmons,30 DPD,32,4960.26,1-30 DPD,1,0,550,Poor (<650),0,6972.0,Equifax,Multi-Family,579000.0,0.96,High (>85%),FL,0.711,38253.0
LN-00112,Fixed 15-Year,Cash-Out Refinance,Self-Employed,2021-08-11,2021,Q3-2021,526000.0,5.75,15,Newark Branch,East,NJ,Jennifer Walsh,Current,0,4367.96,0-Current,0,0,697,Fair (650-699),0,11250.0,Experian,Multi-Family,701000.0,0.75,Medium (70-85%),CA,0.388,30245.0
LN-00113,Fixed 30-Year,Refinance,Contract,2023-04-22,2023,Q2-2023,716000.0,3.49,30,Los Angeles Branch,West,CA,Amy Zhang,Current,0,3211.16,0-Current,0,0,704,Good (700-749),0,18178.0,Equifax,Condo,942000.0,0.76,Medium (70-85%),NJ,0.177,24988.0
LN-00114,Fixed 30-Year,Cash-Out Refinance,Contract,2021-09-21,2021,Q3-2021,110000.0,6.01,30,Atlanta Branch,South,GA,Angela Brooks,Current,0,660.21,0-Current,0,0,850,Excellent (750+),0,26637.0,Experian,Condo,167000.0,0.66,Low (<70%),GA,0.025,6611.0
LN-00115,ARM 7/1,Purchase,Retired,2019-09-25,2019,Q3-2019,93000.0,4.04,15,Chicago Branch,Central,IL,Nancy Williams,90 DPD,100,689.78,3-90 DPD,1,0,579,Poor (<650),0,20496.0,Experian,Townhouse,106000.0,0.88,High (>85%),IL,0.034,3757.0
LN-00116,Fixed 15-Year,Purchase,Retired,2023-12-26,2023,Q4-2023,613000.0,7.93,15,Indianapolis Branch,Central,IN,Christopher Lee,Current,0,5833.4,0-Current,0,0,724,Good (700-749),0,18054.0,TransUnion,Multi-Family,639000.0,0.96,High (>85%),TX,0.323,48611.0
LN-00117,ARM 5/1,Home Equity,Salaried,2021-03-23,2021,Q1-2021,109000.0,3.63,15,Las Vegas Branch,West,NV,Steven Park,30 DPD,34,786.2,1-30 DPD,1,0,697,Fair (650-699),0,16122.0,Experian,Single Family,127000.0,0.86,High (>85%),NC,0.049,3957.0
LN-00118,ARM 5/1,Refinance,Salaried,2019-11-13,2019,Q4-2019,657000.0,3.8,15,Rochester Branch,North,NY,Tom Henderson,Current,0,4794.17,0-Current,0,0,606,Poor (<650),0,26747.0,Equifax,Single Family,677000.0,0.97,High (>85%),MD,0.179,24966.0
LN-00119,ARM 5/1,Purchase,Contract,2019-08-20,2019,Q3-2019,321000.0,5.31,15,Newark Branch,East,NJ,Jennifer Walsh,Current,0,2590.59,0-Current,0,0,791,Excellent (750+),0,16752.0,Equifax,Multi-Family,401000.0,0.8,Medium (70-85%),GA,0.155,17045.0
LN-00120,Fixed 30-Year,Purchase,Self-Employed,2020-09-13,2020,Q3-2020,145000.0,8.04,30,Miami Branch,South,FL,Carlos Rivera,Current,0,1068.0,0-Current,0,0,760,Excellent (750+),0,21310.0,TransUnion,Condo,179000.0,0.81,Medium (70-85%),MA,0.05,11658.0
LN-00121,Fixed 15-Year,Cash-Out Refinance,Self-Employed,2023-03-21,2023,Q1-2023,457000.0,6.92,15,Phoenix Branch,West,AZ,Rachel Torres,Current,0,4087.23,0-Current,0,0,763,Excellent (750+),1,4215.0,Experian,Condo,586000.0,0.78,Medium (70-85%),NJ,0.97,31624.0
LN-00122,ARM 7/1,Refinance,Contract,2022-10-04,2022,Q4-2022,890000.0,4.9,15,Phoenix Branch,West,AZ,Rachel Torres,60 DPD,68,6991.79,2-60 DPD,1,0,627,Poor (<650),0,25211.0,Equifax,Townhouse,1459000.0,0.61,Low (<70%),NC,0.277,43610.0
LN-00123,Fixed 30-Year,Purchase,Retired,2020-08-29,2020,Q3-2020,395000.0,5.91,30,Philadelphia Branch,East,PA,Robert Simmons,Current,0,2345.42,0-Current,0,0,812,Excellent (750+),0,6516.0,TransUnion,Multi-Family,608000.0,0.65,Low (<70%),NV,0.36,23345.0
LN-00124,ARM 7/1,Purchase,Salaried,2022-06-10,2022,Q2-2022,322000.0,8.63,15,Philadelphia Branch,East,PA,Robert Simmons,Current,0,3195.45,0-Current,0,0,587,Poor (<650),0,5212.0,Equifax,Single Family,511000.0,0.63,Low (<70%),IL,0.613,27789.0
LN-00125,ARM 5/1,Refinance,Retired,2020-07-31,2020,Q3-2020,820000.0,7.52,15,Las Vegas Branch,West,NV,Steven Park,Default,254,7610.82,4-Default,1,1,665,Fair (650-699),1,27798.0,Experian,Multi-Family,1155000.0,0.71,Medium (70-85%),TX,0.274,61664.0
LN-00126,Fixed 15-Year,Refinance,Salaried,2019-07-15,2019,Q3-2019,636000.0,7.22,15,Tampa Branch,South,FL,Diana Foster,Current,0,5795.06,0-Current,0,0,850,Excellent (750+),0,13621.0,Experian,Condo,826000.0,0.77,Medium (70-85%),IL,0.425,45919.0
LN-00127,Fixed 30-Year,Purchase,Contract,2021-04-23,2021,Q2-2021,379000.0,3.97,30,Phoenix Branch,West,AZ,Rachel Torres,30 DPD,41,1802.86,1-30 DPD,1,0,620,Poor (<650),0,21755.0,Equifax,Multi-Family,451000.0,0.84,Medium (70-85%),NV,0.083,15046.0
LN-00128,Fixed 30-Year,Purchase,Retired,2023-12-15,2023,Q4-2023,522000.0,8.59,30,Tampa Branch,South,FL,Diana Foster,Current,0,4047.07,0-Current,0,0,654,Fair (650-699),0,19280.0,Experian,Multi-Family,574000.0,0.91,High (>85%),OH,0.21,44840.0
LN-00129,Fixed 30-Year,Refinance,Retired,2021-04-23,2021,Q2-2021,756000.0,5.9,30,Miami Branch,South,FL,Carlos Rivera,Current,0,4484.11,0-Current,0,0,707,Good (700-749),0,6463.0,TransUnion,Condo,1350000.0,0.56,Low (<70%),MI,0.694,44604.0
LN-00130,Fixed 30-Year,Cash-Out Refinance,Contract,2020-07-13,2020,Q3-2020,142000.0,7.4,30,Rochester Branch,North,NY,Tom Henderson,Current,0,983.18,0-Current,0,0,659,Fair (650-699),0,5067.0,Equifax,Multi-Family,225000.0,0.63,Low (<70%),AZ,0.194,10508.0
LN-00131,Fixed 30-Year,Purchase,Retired,2024-01-07,2024,Q1-2024,728000.0,3.33,30,Detroit Branch,Central,MI,Brian Johnson,Current,0,3200.35,0-Current,0,0,575,Poor (<650),0,12188.0,Equifax,Condo,1174000.0,0.62,Low (<70%),MD,0.263,24242.0
LN-00132,Fixed 15-Year,Refinance,Contract,2019-03-20,2019,Q1-2019,754000.0,8.42,15,Boston Branch,East,MA,Patricia Cole,Default,218,7389.62,4-Default,1,1,626,Poor (<650),0,19758.0,Equifax,Multi-Family,857000.0,0.88,High (>85%),NJ,0.374,63487.0
LN-00133,ARM 5/1,Refinance,Contract,2020-06-25,2020,Q2-2020,540000.0,8.28,15,Indianapolis Branch,Central,IN,Christopher Lee,Current,0,5248.19,0-Current,0,0,615,Poor (<650),0,21326.0,Equifax,Townhouse,562000.0,0.96,High (>85%),TX,0.246,44712.0
LN-00134,Fixed 15-Year,Purchase,Contract,2018-06-02,2018,Q2-2018,176000.0,3.5,15,Philadelphia Branch,East,PA,Robert Simmons,Current,0,1258.19,0-Current,0,0,737,Good (700-749),0,27994.0,Equifax,Single Family,298000.0,0.59,Low (<70%),AZ,0.045,6160.0
LN-00135,Fixed 30-Year,Refinance,Contract,2022-02-28,2022,Q1-2022,521000.0,5.39,30,Rochester Branch,North,NY,Tom Henderson,Paid Off,0,2922.32,5-Paid Off,0,0,626,Poor (<650),1,16597.0,Equifax,Single Family,695000.0,0.75,Medium (70-85%),NY,0.176,28082.0
LN-00136,ARM 5/1,Home Equity,Retired,2022-07-30,2022,Q3-2022,617000.0,7.84,15,Atlanta Branch,South,GA,Angela Brooks,Current,0,5839.52,0-Current,0,0,823,Excellent (750+),0,5318.0,Equifax,Single Family,771000.0,0.8,Medium (70-85%),MA,1.098,48373.0
LN-00137,Fixed 30-Year,Purchase,Retired,2022-01-25,2022,Q1-2022,445000.0,4.55,30,Baltimore Branch,East,MD,David Kumar,Current,0,2267.99,0-Current,0,0,637,Poor (<650),0,25559.0,TransUnion,Multi-Family,530000.0,0.84,Medium (70-85%),IL,0.089,20248.0
LN-00138,Fixed 30-Year,Purchase,Self-Employed,2023-02-06,2023,Q1-2023,306000.0,8.58,30,Baltimore Branch,East,MD,David Kumar,Current,0,2370.25,0-Current,0,0,674,Fair (650-699),0,18817.0,Experian,Multi-Family,443000.0,0.69,Low (<70%),NY,0.126,26255.0
LN-00139,ARM 7/1,Refinance,Self-Employed,2019-05-31,2019,Q2-2019,121000.0,5.08,15,Indianapolis Branch,Central,IN,Christopher Lee,Current,0,961.91,0-Current,0,0,765,Excellent (750+),0,6944.0,Equifax,Condo,209000.0,0.58,Low (<70%),IL,0.139,6147.0
LN-00140,Fixed 30-Year,Refinance,Salaried,2021-09-07,2021,Q3-2021,257000.0,8.03,30,Detroit Branch,Central,MI,Brian Johnson,Current,0,1891.15,0-Current,0,0,601,Poor (<650),0,21651.0,TransUnion,Townhouse,443000.0,0.58,Low (<70%),TX,0.087,20637.0
LN-00141,ARM 7/1,Refinance,Salaried,2019-03-27,2019,Q1-2019,523000.0,7.64,15,Atlanta Branch,South,GA,Angela Brooks,Current,0,4889.98,0-Current,0,0,718,Good (700-749),0,11750.0,Experian,Multi-Family,623000.0,0.84,Medium (70-85%),NJ,0.416,39957.0
LN-00142,Fixed 30-Year,Purchase,Salaried,2018-03-06,2018,Q1-2018,727000.0,6.49,30,Albany Branch,North,NY,Sarah Mitchell,60 DPD,78,4590.35,2-60 DPD,1,0,804,Excellent (750+),0,23067.0,Experian,Multi-Family,808000.0,0.9,High (>85%),PA,0.199,47182.0
LN-00143,Fixed 15-Year,Purchase,Salaried,2022-01-22,2022,Q1-2022,691000.0,5.87,15,San Diego Branch,West,CA,Kevin Nguyen,Current,0,5782.63,0-Current,0,0,571,Poor (<650),0,9838.0,Equifax,Townhouse,1171000.0,0.59,Low (<70%),PA,0.588,40562.0
LN-00144,Fixed 30-Year,Purchase,Salaried,2023-11-06,2023,Q4-2023,584000.0,7.25,30,Chicago Branch,Central,IL,Nancy Williams,Current,0,3983.91,0-Current,0,0,714,Good (700-749),0,3742.0,Equifax,Single Family,912000.0,0.64,Low (<70%),NY,1.065,42340.0
LN-00145,ARM 5/1,Purchase,Salaried,2022-12-22,2022,Q4-2022,430000.0,3.84,15,Las Vegas Branch,West,NV,Steven Park,Current,0,3146.29,0-Current,0,0,720,Good (700-749),0,12838.0,Experian,Condo,524000.0,0.82,Medium (70-85%),OH,0.245,16512.0
LN-00146,Fixed 30-Year,Refinance,Contract,2024-02-25,2024,Q1-2024,183000.0,6.68,30,Indianapolis Branch,Central,IN,Christopher Lee,Current,0,1178.43,0-Current,0,0,762,Excellent (750+),0,7827.0,Equifax,Condo,247000.0,0.74,Medium (70-85%),AZ,0.151,12224.0
LN-00147,Fixed 30-Year,Cash-Out Refinance,Self-Employed,2019-04-14,2019,Q2-2019,495000.0,5.62,30,Chicago Branch,Central,IL,Nancy Williams,Current,0,2847.94,0-Current,0,0,601,Poor (<650),0,6461.0,Equifax,Townhouse,773000.0,0.64,Low (<70%),IL,0.441,27819.0
LN-00148,ARM 5/1,Purchase,Salaried,2022-06-22,2022,Q2-2022,419000.0,7.8,15,Phoenix Branch,West,AZ,Rachel Torres,Current,0,3955.96,0-Current,0,0,594,Poor (<650),0,5684.0,Experian,Multi-Family,493000.0,0.85,Medium (70-85%),NY,0.696,32682.0
LN-00149,Fixed 30-Year,Purchase,Salaried,2023-04-27,2023,Q2-2023,289000.0,8.49,30,San Diego Branch,West,CA,Kevin Nguyen,90 DPD,104,2220.11,3-90 DPD,1,0,680,Fair (650-699),0,11927.0,Equifax,Multi-Family,336000.0,0.86,High (>85%),TX,0.186,24536.0
LN-00150,Fixed 30-Year,Purchase,Retired,2024-03-28,2024,Q1-2024,686000.0,7.71,30,San Diego Branch,West,CA,Kevin Nguyen,Current,0,4895.64,0-Current,0,0,723,Good (700-749),0,16617.0,TransUnion,Condo,927000.0,0.74,Medium (70-85%),AZ,0.295,52891.0
LN-00151,Fixed 30-Year,Cash-Out Refinance,Salaried,2022-09-29,2022,Q3-2022,796000.0,8.43,30,Rochester Branch,North,NY,Tom Henderson,Current,0,6081.11,0-Current,0,0,720,Good (700-749),0,12025.0,Experian,Townhouse,936000.0,0.85,Medium (70-85%),FL,0.506,67103.0
LN-00152,Fixed 30-Year,Refinance,Self-Employed,2019-09-26,2019,Q3-2019,165000.0,6.04,30,Indianapolis Branch,Central,IN,Christopher Lee,Current,0,993.51,0-Current,0,0,727,Good (700-749),0,4412.0,Experian,Single Family,196000.0,0.84,Medium (70-85%),NV,0.225,9966.0
LN-00153,Fixed 30-Year,Refinance,Contract,2021-02-15,2021,Q1-2021,536000.0,3.88,30,Rochester Branch,North,NY,Tom Henderson,Current,0,2522.0,0-Current,0,0,645,Poor (<650),0,8281.0,Experian,Multi-Family,908000.0,0.59,Low (<70%),MI,0.305,20797.0
LN-00154,ARM 7/1,Purchase,Retired,2024-03-30,2024,Q1-2024,751000.0,6.62,15,Detroit Branch,Central,MI,Brian Johnson,Current,0,6591.66,0-Current,0,0,718,Good (700-749),0,12657.0,Equifax,Multi-Family,782000.0,0.96,High (>85%),IL,0.521,49716.0
LN-00155,Fixed 30-Year,Purchase,Self-Employed,2021-12-08,2021,Q4-2021,705000.0,8.32,30,Miami Branch,South,FL,Carlos Rivera,Current,0,5331.16,0-Current,0,0,723,Good (700-749),0,21642.0,Equifax,Condo,1282000.0,0.55,Low (<70%),NC,0.246,58656.0
LN-00156,Fixed 30-Year,Refinance,Self-Employed,2019-01-11,2019,Q1-2019,688000.0,8.59,30,Los Angeles Branch,West,CA,Amy Zhang,Current,0,5334.07,0-Current,0,0,642,Poor (<650),0,10863.0,Experian,Multi-Family,983000.0,0.7,Low (<70%),FL,0.491,59099.0
LN-00157,Fixed 30-Year,Refinance,Salaried,2021-08-21,2021,Q3-2021,209000.0,4.96,30,San Diego Branch,West,CA,Kevin Nguyen,90 DPD,116,1116.85,3-90 DPD,1,0,680,Fair (650-699),0,22666.0,TransUnion,Multi-Family,303000.0,0.69,Low (<70%),GA,0.049,10366.0
LN-00158,Fixed 30-Year,Purchase,Contract,2021-01-19,2021,Q1-2021,587000.0,6.96,30,Atlanta Branch,South,GA,Angela Brooks,Current,0,3889.57,0-Current,0,0,737,Good (700-749),0,5735.0,Equifax,Condo,707000.0,0.83,Medium (70-85%),OH,0.678,40855.0
LN-00159,Fixed 30-Year,Purchase,Salaried,2019-04-12,2019,Q2-2019,304000.0,7.4,30,Indianapolis Branch,Central,IN,Christopher Lee,60 DPD,64,2104.83,2-60 DPD,1,0,604,Poor (<650),0,17095.0,Experian,Townhouse,320000.0,0.95,High (>85%),PA,0.123,22496.0
LN-00160,Fixed 30-Year,Home Equity,Salaried,2022-06-07,2022,Q2-2022,627000.0,3.5,30,Columbus Branch,Central,OH,Melissa Brown,Current,0,2815.51,0-Current,0,0,752,Excellent (750+),0,24774.0,TransUnion,Condo,774000.0,0.81,Medium (70-85%),OH,0.114,21945.0
LN-00161,Fixed 30-Year,Purchase,Salaried,2020-11-12,2020,Q4-2020,253000.0,4.0,30,Tampa Branch,South,FL,Diana Foster,Current,0,1207.86,0-Current,0,0,622,Poor (<650),0,15985.0,TransUnion,Single Family,452000.0,0.56,Low (<70%),NV,0.076,10120.0
LN-00162,Fixed 15-Year,Purchase,Retired,2020-07-31,2020,Q3-2020,224000.0,5.34,15,Las Vegas Branch,West,NV,Steven Park,Current,0,1811.3,0-Current,0,0,762,Excellent (750+),0,9625.0,TransUnion,Multi-Family,264000.0,0.85,Medium (70-85%),MI,0.188,11962.0
LN-00163,ARM 5/1,Cash-Out Refinance,Contract,2018-11-15,2018,Q4-2018,115000.0,3.35,15,Los Angeles Branch,West,CA,Amy Zhang,30 DPD,32,813.67,1-30 DPD,1,0,792,Excellent (750+),0,24537.0,Experian,Condo,155000.0,0.74,Medium (70-85%),PA,0.033,3853.0
LN-00164,Fixed 15-Year,Home Equity,Self-Employed,2018-03-27,2018,Q1-2018,423000.0,3.88,15,Los Angeles Branch,West,CA,Amy Zhang,90 DPD,94,3103.5,3-90 DPD,1,0,525,Poor (<650),0,25008.0,Equifax,Townhouse,661000.0,0.64,Low (<70%),NV,0.124,16412.0
LN-00165,Fixed 30-Year,Cash-Out Refinance,Self-Employed,2022-11-24,2022,Q4-2022,645000.0,5.24,30,Indianapolis Branch,Central,IN,Christopher Lee,Current,0,3557.72,0-Current,0,0,777,Excellent (750+),0,27599.0,TransUnion,Multi-Family,741000.0,0.87,High (>85%),MA,0.129,33798.0
LN-00166,Fixed 30-Year,Purchase,Self-Employed,2021-10-22,2021,Q4-2021,144000.0,8.04,30,Columbus Branch,Central,OH,Melissa Brown,Default,315,1060.64,4-Default,1,1,642,Poor (<650),0,10697.0,TransUnion,Single Family,171000.0,0.84,Medium (70-85%),MA,0.099,11578.0
LN-00167,Fixed 15-Year,Purchase,Self-Employed,2021-12-02,2021,Q4-2021,515000.0,4.32,15,Chicago Branch,Central,IL,Nancy Williams,Current,0,3892.5,0-Current,0,0,765,Excellent (750+),0,7542.0,TransUnion,Condo,725000.0,0.71,Medium (70-85%),MD,0.516,22248.0
LN-00168,Fixed 30-Year,Purchase,Contract,2018-11-05,2018,Q4-2018,242000.0,6.56,30,Rochester Branch,North,NY,Tom Henderson,60 DPD,79,1539.17,2-60 DPD,1,0,850,Excellent (750+),0,21764.0,Experian,Single Family,255000.0,0.95,High (>85%),NV,0.071,15875.0
LN-00169,ARM 5/1,Refinance,Retired,2024-05-01,2024,Q2-2024,448000.0,8.33,15,Columbus Branch,Central,OH,Melissa Brown,Current,0,4367.1,0-Current,0,0,680,Fair (650-699),0,10864.0,Experian,Multi-Family,659000.0,0.68,Low (<70%),MI,0.402,37318.0
LN-00170,Fixed 30-Year,Refinance,Salaried,2021-05-25,2021,Q2-2021,136000.0,5.68,30,Newark Branch,East,NJ,Jennifer Walsh,30 DPD,33,787.62,1-30 DPD,1,0,639,Poor (<650),0,6867.0,Equifax,Townhouse,151000.0,0.9,High (>85%),AZ,0.115,7725.0
LN-00171,Fixed 30-Year,Cash-Out Refinance,Salaried,2022-02-19,2022,Q1-2022,459000.0,3.46,30,Chicago Branch,Central,IL,Nancy Williams,Current,0,2050.88,0-Current,0,0,628,Poor (<650),0,14849.0,TransUnion,Condo,706000.0,0.65,Low (<70%),NV,0.138,15881.0
LN-00172,Fixed 15-Year,Home Equity,Salaried,2024-03-20,2024,Q1-2024,496000.0,5.79,15,Syracuse Branch,North,NY,Linda Perez,Current,0,4129.47,0-Current,0,0,634,Poor (<650),0,19901.0,Equifax,Single Family,800000.0,0.62,Low (<70%),FL,0.208,28718.0
LN-00173,Fixed 15-Year,Home Equity,Contract,2019-09-10,2019,Q3-2019,344000.0,5.87,15,Columbus Branch,Central,OH,Melissa Brown,30 DPD,55,2878.76,1-30 DPD,1,0,693,Fair (650-699),0,20720.0,Equifax,Single Family,521000.0,0.66,Low (<70%),OH,0.139,20193.0
LN-00174,ARM 7/1,Purchase,Contract,2018-06-10,2018,Q2-2018,149000.0,6.8,15,Newark Branch,East,NJ,Jennifer Walsh,Current,0,1322.65,0-Current,0,0,727,Good (700-749),0,13060.0,Equifax,Condo,196000.0,0.76,Medium (70-85%),OH,0.101,10132.0
LN-00175,Fixed 15-Year,Purchase,Retired,2021-03-04,2021,Q1-2021,210000.0,5.3,15,Chicago Branch,Central,IL,Nancy Williams,Current,0,1693.67,0-Current,0,0,722,Good (700-749),0,15686.0,TransUnion,Single Family,304000.0,0.69,Low (<70%),PA,0.108,11130.0
LN-00176,Fixed 30-Year,Purchase,Contract,2021-09-12,2021,Q3-2021,597000.0,5.09,30,Indianapolis Branch,Central,IN,Christopher Lee,60 DPD,60,3237.74,2-60 DPD,1,0,766,Excellent (750+),0,20227.0,Equifax,Multi-Family,841000.0,0.71,Medium (70-85%),NV,0.16,30387.0
LN-00177,Fixed 15-Year,Purchase,Self-Employed,2019-09-08,2019,Q3-2019,618000.0,8.23,15,Boston Branch,East,MA,Patricia Cole,Paid Off,0,5988.28,5-Paid Off,0,0,701,Good (700-749),0,23313.0,Experian,Multi-Family,896000.0,0.69,Low (<70%),OH,0.257,50861.0
LN-00178,ARM 7/1,Purchase,Contract,2018-12-14,2018,Q4-2018,653000.0,5.41,15,Philadelphia Branch,East,PA,Robert Simmons,Paid Off,0,5304.42,5-Paid Off,0,0,816,Excellent (750+),0,6438.0,Experian,Single Family,751000.0,0.87,High (>85%),IL,0.824,35327.0
LN-00179,ARM 5/1,Purchase,Contract,2023-11-27,2023,Q4-2023,629000.0,7.81,15,Newark Branch,East,NJ,Jennifer Walsh,Current,0,5942.26,0-Current,0,0,678,Fair (650-699),2,26275.0,Experian,Townhouse,874000.0,0.72,Medium (70-85%),TX,0.226,49125.0
